listing_type,title,price,bedrooms,bathrooms,floor_size_m2,address,suburb,area,listing_url,agent_name,agent_contact,description,listed_date,image_url,estimated_monthly_rent,estimated_annual_rent,estimated_gross_yield,yield_above_threshold,distressed_flags
sale,3 Bedroom House,7180000,3,2,517 m²,7 Elizabeth Street,Hoog En Droog,Paarl,https://www.property24.com/for-sale/hoog-en-droog/paarl/western-cape/16385/116820690,,,"This well-designed home offers exceptional living, an ideal blend of contemporary design ...",,https://images.prop24.com/206466645/Ensure264x153,9500,114000,1.59,False,
sale,3 Bedroom House,6500000,3,2,263 m²,Paarl Valleij Lifestyle Estate,Paarl Valleij Lifestyle Estate,Paarl,https://www.property24.com/for-sale/paarl-valleij-lifestyle-estate/paarl/western-cape/33586/117010024,,,"Elegant Three-Bedroom Plot-and-Plan Family Home

This elegant three-bedroom plot-and-plan family home is located in Phase Two of the ...",,https://images.prop24.com/320150639/Ensure264x153,9500,114000,1.75,False,
sale,1 Bedroom Apartment,830000,1,1,33 m²,1 Lustigan Road,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116864529,,,"NEW DEVELOPMENT | PAARL SOUTH 
NO TRANSFER COSTS 
JUST LAUNCHED – Brand-New ...",,https://images.prop24.com/341773167/Ensure264x153,7000,84000,10.12,True,
sale,3 Bedroom House,3295000,3,3,786 m²,De Zoete Inval,De Zoete Inval,Paarl,https://www.property24.com/for-sale/de-zoete-inval/paarl/western-cape/8596/116897871,,,"Exclusive Sole Mandate

For the first time in over 50 years, this much-loved family home is on the market! Situated on a spacious ...",,https://images.prop24.com/275940058/Ensure264x153,9500,114000,3.46,False,mandate
sale,3 Bedroom House,2850000,3,2,396 m²,De Zoete Inval,De Zoete Inval,Paarl,https://www.property24.com/for-sale/de-zoete-inval/paarl/western-cape/8596/116885268,,,"BRAND NEW LISTING | Oude Chardonnay | Paarl

Proudly Presented by Jean-Claude of 1 Nine 5 Properties under an Exclusive Sole ...",,https://images.prop24.com/282465811/Ensure264x153,9500,114000,4.0,False,
sale,2 Bedroom House,8500000,2,2,329 m²,Val de Vie Estate,Val de Vie Estate,Paarl,https://www.property24.com/for-sale/val-de-vie-estate/paarl/western-cape/11726/116975891,,,"For individuals 65 years and older.

This thoughtfully designed Type B1 home in the Val de Vie Evergreen neighbourhood offers ...",,https://images.prop24.com/234072693/Ensure264x153,9500,114000,1.34,False,
sale,3 Bedroom House,3095000,3,2,606 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116994772,,,"-SOLE  MANDATE- The property features three well sized bedrooms and two bathrooms, including a main en suite.

A large L shaped ...",,https://images.prop24.com/375221478/Crop600x400,9500,114000,3.68,False,
sale,3 Bedroom House,1102333,3,1,200 m²,Dalvale,Dalvale,Paarl,https://www.property24.com/for-sale/dalvale/paarl/western-cape/8625/117034160,,,"Expected completion in April 2026

Ideally located between Jan van Riebeeck Drive and Bartolomeu Road, Paarl Mountain Ridge combines ...",,https://images.prop24.com/347808421/Crop600x400,9500,114000,10.34,True,
sale,3 Bedroom House,5250000,3,2,263 m²,Paarl Central,Paarl Central,Paarl,https://www.property24.com/for-sale/paarl-central/paarl/western-cape/8631/116973327,,,Secure estate living surrounded by the breathtaking mountain scenery of Paarl. Modern Urban design with seamless blend of style ...,,https://images.prop24.com/373873327/Crop600x400,9500,114000,2.17,False,
sale,2 Bedroom House,5950000,2,2,599 m²,15 D'grande Vredenburg,Vrykyk,Paarl,https://www.property24.com/for-sale/vrykyk/paarl/western-cape/8621/116791038,,,"Endless Possibilities on a Substantial Plot of land 

Please Note – 

The existing ...",,https://images.prop24.com/341773167/Ensure264x153,9500,114000,1.92,False,
sale,3 Bedroom House,3995000,3,2,636 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116944522,,,"SOLE MANDATE - Nestled in a popular street in Northern Paarl, this beautiful family home offers the space, flow and entertainment areas ...",,https://images.prop24.com/41199432/Ensure264x153,9500,114000,2.85,False,mandate
sale,3 Bedroom Townhouse,2650000,3,2,152 m²,5 Optenhorst Street,Lemoenkloof,Paarl,https://www.property24.com/for-sale/lemoenkloof/paarl/western-cape/8607/116795233,,,"Situated in one of Paarl’s most sought-after neighbourhoods, Lemoenkloof, this ...",,https://images.prop24.com/233852929/Ensure264x153,9500,114000,4.3,False,
sale,3 Bedroom House,6495000,3,2,1 146 m²,Groenvlei,Groenvlei,Paarl,https://www.property24.com/for-sale/groenvlei/paarl/western-cape/8601/116931591,,,"Exclusive Sole Mandate - Hanlies Properties proudly presents this exceptional home in sought-after Upper Groenvlei, now newly released ...",,https://images.prop24.com/41199432/Ensure264x153,9500,114000,1.76,False,mandate
sale,3 Bedroom Townhouse,3150000,3,2,130 m²,"9 Oak Lodges, Chrenshaw Avenue",Honeydew Country Estate,Paarl,https://www.property24.com/for-sale/honeydew-country-estate/paarl/western-cape/33199/116741115,,,"Discover comfortable, secure estate living in this beautifully designed 3-bedroom duplex ...",,https://images.prop24.com/322138770/Ensure264x153,9500,114000,3.62,False,
sale,3 Bedroom Townhouse,3395000,3,2,377 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116850256,,,"EXCLUSIVE SOLE MANDATE

Located in the sought-after Mooiberge Estate in Northern Paarl, this well-proportioned home offers ...",,https://images.prop24.com/275940058/Ensure264x153,9500,114000,3.36,False,mandate
sale,3 Bedroom House,2600000,3,2,1 145 m²,20 Di Rialto,Charleston Hill,Paarl,https://www.property24.com/for-sale/charleston-hill/paarl/western-cape/8593/116731207,,,"Rawson is proud to present this sole mandate.

Discover the perfect blend of comfort and ...",,https://images.prop24.com/310646377/Ensure264x153,9500,114000,4.38,False,mandate
sale,3 Bedroom House,8900000,3,2,413 m²,Val de Vie Estate,Val de Vie Estate,Paarl,https://www.property24.com/for-sale/val-de-vie-estate/paarl/western-cape/11726/116922586,,,"Exclusive Sole Mandate.

This charming home is situated in a quiet cul-de-sac in one of the most private and established parts of the ...",,https://images.prop24.com/233852929/Ensure264x153,9500,114000,1.28,False,mandate
sale,3 Bedroom House,4990000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116954977,,,"If you want a secure property in a neat estate, finished in quality finishes, 4 airconditioners, roller blinds and engineered stone ...",,https://images.prop24.com/242461081/Ensure264x153,9500,114000,2.28,False,
sale,3 Bedroom House,4350000,3,2,180 m²,102 Retief St,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116841942,,,Beautiful minimalistic modern home with a warm and inviting atmosphere. Open- plan ...,,,9500,114000,2.62,False,
sale,2 Bedroom House,3050000,2,1,399 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116888092,,,"Exclusively Marketed By Fouchee Properties

Discover the perfect blend of comfort, convenience, and community in this charming home ...",,https://images.prop24.com/275940058/Ensure264x153,9500,114000,3.74,False,
sale,2 Bedroom Apartment,6750000,2,2,104 m²,Val de Vie Estate,Val de Vie Estate,Paarl,https://www.property24.com/for-sale/val-de-vie-estate/paarl/western-cape/11726/116959001,,,"Located in the sought-after Polo Village Apartments II within Val de Vie Estate, this stylish two-bedroom apartment offers modern ...",,https://images.prop24.com/374556639/Crop600x400,9500,114000,1.69,False,
sale,3 Bedroom House,4990000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116958745,,,"This charming house in Paarl, Western Cape, offers a perfect blend of comfort and functionality. Step inside to discover a ...",,https://images.prop24.com/374552110/Crop600x400,9500,114000,2.28,False,
sale,3 Bedroom House,1102333,3,1,200 m²,Dalvale,Dalvale,Paarl,https://www.property24.com/for-sale/dalvale/paarl/western-cape/8625/116989000,,,"Expected completion in April 2026

Ideally located between Jan van Riebeeck Drive and Bartolomeu Road, Paarl Mountain Ridge combines ...",,https://images.prop24.com/375122036/Crop600x400,9500,114000,10.34,True,
sale,3 Bedroom House,3800000,3,2,559 m²,35 Moll Street,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116727567,,,"Discover this exceptional property, a true gem in the heart of Paarl's burgeoning ...",,https://images.prop24.com/305638802/Ensure264x153,9500,114000,3.0,False,
sale,3 Bedroom House,3900000,3,2,320 m²,R101,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116784631,,,"Montclair features a collection of modern homes designed with comfort, space and ...",,https://images.prop24.com/329299895/Ensure264x153,9500,114000,2.92,False,
sale,3 Bedroom House,3490000,3,2,411 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116890204,,,"EXCLUSIVE SOLE MANDATE:

Discover contemporary living in this newly built, low-maintenance home situated in a quiet and desirable ...",,https://images.prop24.com/252580558/Ensure264x153,9500,114000,3.27,False,mandate
sale,3 Bedroom House,3400000,3,2,180 m²,"8 Du Lot Street, 8 Du Lot Street",Groenvlei,Paarl,https://www.property24.com/for-sale/groenvlei/paarl/western-cape/8601/109994627?plId=2335659&plt=4,,,"EXCLUSIVE MANDATE

Tranquil, serene, peaceful, quiescent, ... these are the words that will come to mind when you walk into this townhouse on the slopes of Paarl Mountain, situated ...",,https://images.prop24.com/252834140/Ensure528x153,9500,114000,3.35,False,
sale,1 Bedroom Apartment,4950000,1,1,82 m²,Val de Vie Estate,Val de Vie Estate,Paarl,https://www.property24.com/for-sale/val-de-vie-estate/paarl/western-cape/11726/116922703,,,"Exclusive sole mandate. 

A bright 1-bedroom luxury apartment with a stylish open-plan layout, sleek integrated appliances and seamless ...",,https://images.prop24.com/103291119/Ensure264x153,7000,84000,1.7,False,mandate
sale,2 Bedroom House,1950000,2,1,282 m²,Paarl Central,Paarl Central,Paarl,https://www.property24.com/for-sale/paarl-central/paarl/western-cape/8631/116962169,,,"Exclusive Sole Mandate in Central Paarl
This solidly built two-bedroom home is full of potential and provides the perfect canvas for ...",,https://images.prop24.com/72874115/Ensure264x153,9500,114000,5.85,False,mandate
sale,3 Bedroom Apartment,2450000,3,2,120 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116913573,,,"Set in the tranquil and beautifully maintained Oude Chardonnay Estate, this delightful single-storey townhouse offers comfortable ...",,https://images.prop24.com/215059927/Ensure264x153,9500,114000,4.65,False,
sale,2 Bedroom House,1950000,2,1,282 m²,Paarl Central,Paarl Central,Paarl,https://www.property24.com/for-sale/paarl-central/paarl/western-cape/8631/116962975,,,"Exclusive Sole Mandate in Central Paarl
This solidly built two-bedroom home is full of potential and provides the perfect canvas for ...",,https://images.prop24.com/72874115/Ensure264x153,9500,114000,5.85,False,mandate
sale,3 Bedroom House,7450000,3,2,360 m²,"802 Boschenmeer Golf Estate, 802 Wemmershoek Road",Boschenmeer Golf & Country Estate,Paarl,https://www.property24.com/for-sale/boschenmeer-golf-and-country-estate/paarl/western-cape/10770/116724794,,,"Experience Family Living on the Fairways of Boschenmeer

Step into a home that blends ...",,https://images.prop24.com/353500467/Ensure264x153,9500,114000,1.53,False,
sale,3 Bedroom House,1250000,3,1,351 m²,1c Magnolia Street,Klein Nederburg,Paarl,https://www.property24.com/for-sale/klein-nederburg/paarl/western-cape/8604/116744541,,,"Affordable 2/3 bedroom  family home with 1 bathroom, guest toilet, fitted kitchen ...",,https://images.prop24.com/370836354/Crop600x400,9500,114000,9.12,True,
sale,3 Bedroom House,7650000,3,3,340 m²,"- Drakenzicht Estate, 169 Lustigan Road",Drakenzicht,Paarl,https://www.property24.com/for-sale/drakenzicht/paarl/western-cape/33421/116826723,,,"Immediately available in completed Phase 1 of the Luxury Drakenzicht Estate

Positioned ...",,https://images.prop24.com/252834057/Ensure264x153,9500,114000,1.49,False,
sale,2 Bedroom Apartment,1250000,2,1,61 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116864034,,,"A secure and conveniently located apartment in Paarl North, close to schools, shops and churches and clinics. 
The north facing living ...",,https://images.prop24.com/242461081/Ensure264x153,9500,114000,9.12,True,
sale,3 Bedroom House,3350000,3,2,540 m²,8 Groenleegte Street Paarl,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116838477,,,"Family home in quiet  neighborhood in Groenvlei, Paarl. Walking distance to mall and ...",,,9500,114000,3.4,False,
sale,1 Bedroom Apartment,4450000,1,1,80 m²,2 Polo Village Phase 2,Val de Vie Estate,Paarl,https://www.property24.com/for-sale/val-de-vie-estate/paarl/western-cape/11726/116661137,,,"Exclusive Joint Mandate 

Located on the ground floor of the stylish Polo Village ...",,https://images.prop24.com/234072693/Ensure264x153,7000,84000,1.89,False,
sale,3 Bedroom House,4990000,3,2,600 m²,6 Brumby,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116559529,,,"Last remaining 3 bedroom homes for sale at Wilde Paarde Estate in Paarl. 

Experience ...",,https://images.prop24.com/341773167/Ensure264x153,9500,114000,2.28,False,
sale,3 Bedroom Townhouse,3900000,3,2,152 m²,Honeydew Country Estate,Honeydew Country Estate,Paarl,https://www.property24.com/for-sale/honeydew-country-estate/paarl/western-cape/33199/116845196,,,Discover a rare opportunity to own the only free-standing duplex in the sought-after Oak Lodges scheme within Honeydew Country Estate. ...,,https://images.prop24.com/316493296/Ensure264x153,9500,114000,2.92,False,
sale,2 Bedroom House,3100000,2,2,197 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116884327,,,"Perfectly positioned in the sought-after Le Parc Estate, this neat single-storey two-bedroom home offers comfortable, easy living ideal ...",,https://images.prop24.com/72874115/Ensure264x153,9500,114000,3.68,False,
sale,3 Bedroom House,4750000,3,2,600 m²,8 Brumby,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116543320,,,"Brand New 3 & 4 Bedroom Homes for Sale at Wilde Paarde Estate, Paarl 
Presented by ...",,https://images.prop24.com/341773167/Ensure264x153,9500,114000,2.4,False,
sale,3 Bedroom House,2590000,3,1,187 m²,Bergenzicht Estate,Bergenzicht Estate,Paarl,https://www.property24.com/for-sale/bergenzicht-estate/paarl/western-cape/17466/116830923,,,"Exclusive Sole Mandate - Positioned in the sought after Bergenzicht Estate, this very neat three bedroom  one bathroom home offers low ...",,https://images.prop24.com/372270180/Crop600x400,9500,114000,4.4,False,mandate
sale,3 Bedroom House,2750000,3,1,629 m²,Paarl Central,Paarl Central,Paarl,https://www.property24.com/for-sale/paarl-central/paarl/western-cape/8631/116802489,,,"Exclusively Marketed by Fouchee Properties

This charming heritage home offers the perfect balance of character, comfort, and ...",,https://images.prop24.com/275940058/Ensure264x153,9500,114000,4.15,False,
sale,3 Bedroom House,9990000,3,3,624 m²,Val de Vie Estate,Val de Vie Estate,Paarl,https://www.property24.com/for-sale/val-de-vie-estate/paarl/western-cape/11726/116766982,,,"Exclusive Mandate.  Tucked away in a quiet cul-de-sac, opposite a pretty olive grove with an expansive green belt to the east, this ...",,https://images.prop24.com/373504379/Ensure264x153,9500,114000,1.14,False,
sale,1 Bedroom Apartment,720000,1,1,,Esterville,Esterville,Paarl,https://www.property24.com/for-sale/esterville/paarl/western-cape/16386/116950111,,,"Don’t miss this opportunity!
Perfectly situated in the heart of Paarl Central, this apartment offers unbeatable convenience — just a ...",,https://images.prop24.com/190959453/Ensure264x153,7000,84000,11.67,True,
sale,3 Bedroom House,7900000,3,2,425 m²,Val de Vie Estate,Val de Vie Estate,Paarl,https://www.property24.com/for-sale/val-de-vie-estate/paarl/western-cape/11726/116792105,,,"For individuals 65 years and older.

Set within the Val de Vie Evergreen neighbourhood, this well-proportioned Type A3 home is designed ...",,https://images.prop24.com/234072693/Ensure264x153,9500,114000,1.44,False,
sale,3 Bedroom House,3950000,3,1,733 m²,20 Buitekant Street,Vrykyk,Paarl,https://www.property24.com/for-sale/vrykyk/paarl/western-cape/8621/116696901,,,"Exclusive Sole Mandate!

Discover an excellent opportunity to own a well-located ...",,https://images.prop24.com/233852929/Ensure264x153,9500,114000,2.89,False,mandate
sale,2 Bedroom Apartment,1230000,2,1,49 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116865162,,,"NEW DEVELOPMENT | PAARL SOUTH 
NO TRANSFER COSTS 
JUST LAUNCHED – Brand-New One-Bedroom Apartment for Sale 

Type 6 

Discover ...",,https://images.prop24.com/341773167/Ensure264x153,9500,114000,9.27,True,
sale,3 Bedroom House,930000,3,1,200 m²,Klein Nederburg,Klein Nederburg,Paarl,https://www.property24.com/for-sale/klein-nederburg/paarl/western-cape/8604/117037037,,,"3 B/rooms
1 Bathroom
Seperate kitchen with b.i.c
Spacious Lounge
Secure undercover parking for 2 vehicles.
A great opportunity to enter ...",,https://images.prop24.com/308559161/Ensure264x153,9500,114000,12.26,True,
sale,2 Bedroom Apartment,2200000,2,1,57 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116859622,,,"Sole Mandate.

Experience contemporary and effortless living in this sunny, east-facing apartment that boasts stunning mountain views. ...",,https://images.prop24.com/363879363/Ensure264x153,9500,114000,5.18,False,mandate
sale,2 Bedroom House,2350000,2,1,90 m²,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116898864,,,"Exclusive Sole Mandate. 

This meticulously maintained sectional title residence provides the benefits of secure estate living, ideal ...",,https://images.prop24.com/363879363/Ensure264x153,9500,114000,4.85,False,mandate
sale,2 Bedroom House,3750000,2,2,276 m²,De Oude Renbaan,De Oude Renbaan,Paarl,https://www.property24.com/for-sale/de-oude-renbaan/paarl/western-cape/8626/116749359,,,"Experience calm and comfort in the highly desirable De Oude Renbaan Estate – a safe, welcoming community created for relaxation and ...",,https://images.prop24.com/370919470/Crop600x400,9500,114000,3.04,False,
sale,3 Bedroom House,3670000,3,2,242 m²,209 Crenshaw Avenue,Honeydew Country Estate,Paarl,https://www.property24.com/for-sale/honeydew-country-estate/paarl/western-cape/33199/116464837,,,"Explore this beautifully crafted home situated in the vibrant heart of Paarl, Western ...",,https://images.prop24.com/322138770/Ensure264x153,9500,114000,3.11,False,
sale,1 Bedroom Apartment,640000,1,1,34 m²,"14 Ss La Rochelle, 2b Aurora Street",Denneburg,Paarl,https://www.property24.com/for-sale/denneburg/paarl/western-cape/8597/116779081,,,"Single bedroom on the first floor available at the La Rochelle Complex. 
Please note ...",,https://images.prop24.com/103291119/Ensure264x153,7000,84000,13.12,True,
