listing_type,title,price,bedrooms,bathrooms,floor_size_m2,address,suburb,area,listing_url,agent_name,agent_contact,description,listed_date,image_url,estimated_monthly_rent,estimated_annual_rent,estimated_gross_yield,yield_above_threshold,distressed_flags,real_monthly_rent,real_annual_rent,rent_source,monthly_rates,monthly_insurance,monthly_maintenance,monthly_management,monthly_levy,noi,cap_rate,real_gross_yield,grm,rent_to_price_pct,oer,transfer_duty,refurb_estimate,all_in_cost,bond_amount,monthly_bond,monthly_cash_flow,annual_cash_flow,cash_on_cash_pre_refi,dscr,ber,income_implied_value,value_gap_pct,price_per_m2,suburb_median_price_per_m2,price_per_m2_vs_median,revalued_price,new_bond,equity_extracted,cash_left_in_deal,post_refi_monthly_cash_flow,equity_multiple_5yr,value_yr3,value_yr5,value_yr10,capital_gain_yr5,bond_balance_yr5,equity_yr5,equity_growth_yr5,total_cf_5yr,total_return_yr5,roe_yr5,annualised_return_yr5,yield_on_cost,rental_supply_count,sale_supply_count,rental_to_sale_ratio,rent_spread,price_dispersion,catalyst_score,suburb_quality_score,safety_score,capital_appreciation_score,distressed_bonus,cap_rate_score,coc_score,dscr_score,value_gap_score,affordability_score,brrrr_efficiency_score,rental_supply_score,composite_score,rank
sale,3 Bedroom Townhouse,4500000,3,2,260 m²,"24 Le Boutonne, 13 Moringa Close",Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116769126,,,"Positioned in the highly desirable northern suburbs of Paarl, Le Boutonne by Rabie ...",,https://images.prop24.com/365351765/Crop600x400,9500,114000,2.53,False,,17000.0,204000.0,rental_suburb,2077.0,2812.0,5625.0,0.0,1200,47107.0,0.0105,4.53,22.06,0.38,0.6891,272356.0,50000,1243856.0,3600000.0,37159.0,-33233.0,-398798.0,-0.3206,0.11,2.8749,523413.0,-88.37,17308.0,8723.0,98.42,5400000.0,4320000.0,720000.0,523856.0,-40665.0,-1.35,5359572.0,6022015.0,8058815.0,1220914.0,3269302.0,2752713.0,1852713.0,-1974490.0,-753576.0,-0.6058,-0.1699,0.0379,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,7.0,0.0,0.0,0.0,55.0,57.9,90,37.0,107
sale,3 Bedroom Townhouse,4500000,3,2,260 m²,"24 Le Boutonne, 13 Moringa Close",Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116448948,,,"Positioned in the highly desirable northern suburbs of Paarl, Le Boutonne by Rabie ...",,https://images.prop24.com/365351765/Crop600x400,9500,114000,2.53,False,,17000.0,204000.0,rental_suburb,2077.0,2812.0,5625.0,0.0,1200,47107.0,0.0105,4.53,22.06,0.38,0.6891,272356.0,50000,1243856.0,3600000.0,37159.0,-33233.0,-398798.0,-0.3206,0.11,2.8749,523413.0,-88.37,17308.0,8723.0,98.42,5400000.0,4320000.0,720000.0,523856.0,-40665.0,-1.35,5359572.0,6022015.0,8058815.0,1220914.0,3269302.0,2752713.0,1852713.0,-1974490.0,-753576.0,-0.6058,-0.1699,0.0379,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,7.0,0.0,0.0,0.0,55.0,57.9,90,37.0,108
sale,3 Bedroom House,4550000,3,2,600 m²,"Wilde Paarde Country Estate, 111 Wilde Paarde",Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116559243,,,"Newly built and beautifully finished, this 3-bedroom, 2-bathroom home in Wilde Paarde ...",,https://images.prop24.com/252834057/Ensure264x153,9500,114000,2.51,False,,17000.0,204000.0,rental_suburb,2102.0,2844.0,5688.0,0.0,1200,45682.0,0.01,4.48,22.3,0.37,0.6961,277856.0,50000,1259356.0,3640000.0,37572.0,-33765.0,-405178.0,-0.3217,0.1,2.9062,507577.0,-88.84,7583.0,8723.0,-13.06,5460000.0,4368000.0,728000.0,531356.0,-41279.0,-1.36,5419123.0,6088926.0,8148357.0,1234480.0,3305627.0,2783299.0,1873299.0,-2007297.0,-772817.0,-0.6137,-0.1732,0.0363,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,6.7,0.0,0.0,0.0,54.5,57.8,90,37.0,109
sale,3 Bedroom House,4550000,3,2,600 m²,"Wilde Paarde Country Estate, 112 Wilde Paarde",Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116559485,,,"Experience refined estate living in this newly built 3-bedroom, 2-bathroom home in Wilde ...",,https://images.prop24.com/252834057/Ensure264x153,9500,114000,2.51,False,,17000.0,204000.0,rental_suburb,2102.0,2844.0,5688.0,0.0,1200,45682.0,0.01,4.48,22.3,0.37,0.6961,277856.0,50000,1259356.0,3640000.0,37572.0,-33765.0,-405178.0,-0.3217,0.1,2.9062,507577.0,-88.84,7583.0,8723.0,-13.06,5460000.0,4368000.0,728000.0,531356.0,-41279.0,-1.36,5419123.0,6088926.0,8148357.0,1234480.0,3305627.0,2783299.0,1873299.0,-2007297.0,-772817.0,-0.6137,-0.1732,0.0363,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,6.7,0.0,0.0,0.0,54.5,57.8,90,37.0,110
sale,3 Bedroom House,4550000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116392930,,,"3 Bedroom House For Sale in Paarl South 

NO TRANSFER DUTY 

3 Bedroom house newly built in Secure Estate Wilde Paarde located ...",,,9500,114000,2.51,False,,17000.0,204000.0,rental_suburb,2102.0,2844.0,5688.0,0.0,1200,45682.0,0.01,4.48,22.3,0.37,0.6961,277856.0,50000,1259356.0,3640000.0,37572.0,-33765.0,-405178.0,-0.3217,0.1,2.9062,507577.0,-88.84,7583.0,8723.0,-13.06,5460000.0,4368000.0,728000.0,531356.0,-41279.0,-1.36,5419123.0,6088926.0,8148357.0,1234480.0,3305627.0,2783299.0,1873299.0,-2007297.0,-772817.0,-0.6137,-0.1732,0.0363,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,6.7,0.0,0.0,0.0,54.5,57.8,90,37.0,111
sale,Farm,6995000,1,0,4.5 ha,Paarl North,Paarl North,Paarl,https://www.property24.com/for-sale/paarl-north/paarl/western-cape/8612/116342430,,,"You are buying a 4.55 Hectares opportunity in the Winelands. 

This 4.55 Ha is situated in area where the surrounding farms are doing ...",,,7000,84000,1.2,False,,9500.0,114000.0,rental_suburb,3326.0,4372.0,8744.0,0.0,1200,-106814.0,-0.0153,1.63,61.36,0.14,1.857,546806.0,50000,2017306.0,5596000.0,57761.0,-66662.0,-799949.0,-0.3965,-0.15,7.9371,-1186823.0,-116.97,,7644.0,,8394000.0,6715200.0,1119200.0,898106.0,-78215.0,-1.82,8331157.0,9360888.0,12526980.0,1897844.0,5081948.0,4278940.0,2879940.0,-4073670.0,-2175826.0,-1.0786,0.0,-0.0529,1,33,0.03,0.0,0.3498,21.8,70.0,51.0,51.7,0,-10.2,0.0,0.0,0.0,30.0,55.5,90,37.0,112
sale,3 Bedroom House,4550000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116124991,,,It's not often that you find a brand new property (You can still determine the final finishes) this big on a plot of this size. The ...,,https://images.prop24.com/347720091/Crop600x400,9500,114000,2.51,False,,17000.0,204000.0,rental_suburb,2102.0,2844.0,5688.0,0.0,1200,45682.0,0.01,4.48,22.3,0.37,0.6961,277856.0,50000,1259356.0,3640000.0,37572.0,-33765.0,-405178.0,-0.3217,0.1,2.9062,507577.0,-88.84,7583.0,8723.0,-13.06,5460000.0,4368000.0,728000.0,531356.0,-41279.0,-1.36,5419123.0,6088926.0,8148357.0,1234480.0,3305627.0,2783299.0,1873299.0,-2007297.0,-772817.0,-0.6137,-0.1732,0.0363,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,6.7,0.0,0.0,0.0,54.5,57.8,90,37.0,113
sale,3 Bedroom House,4550000,3,2,600 m²,"31879 Wilde Paarde Country Estate, 1 Brumby Avenue",Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/115046619,,,"Discover luxury living at Wilde Paarde Estate, nestled in the serene surroundings of ...",,https://images.prop24.com/353500467/Ensure264x153,9500,114000,2.51,False,,17000.0,204000.0,rental_suburb,2102.0,2844.0,5688.0,0.0,1200,45682.0,0.01,4.48,22.3,0.37,0.6961,277856.0,50000,1259356.0,3640000.0,37572.0,-33765.0,-405178.0,-0.3217,0.1,2.9062,507577.0,-88.84,7583.0,8723.0,-13.06,5460000.0,4368000.0,728000.0,531356.0,-41279.0,-1.36,5419123.0,6088926.0,8148357.0,1234480.0,3305627.0,2783299.0,1873299.0,-2007297.0,-772817.0,-0.6137,-0.1732,0.0363,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,6.7,0.0,0.0,0.0,54.5,57.8,90,37.0,114
sale,3 Bedroom House,4750000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/117054082,,,"Looking for a home that’s brand-new, immaculate, and packed with extras? This property in a neat, secure estate is finished to a high ...",,https://images.prop24.com/255290839/Ensure264x153,9500,114000,2.4,False,,17000.0,204000.0,rental_suburb,2202.0,2969.0,5938.0,0.0,1200,39981.0,0.0084,4.29,23.28,0.36,0.724,299856.0,50000,1321356.0,3800000.0,39223.0,-35891.0,-430697.0,-0.326,0.08,3.0313,444231.0,-90.65,7917.0,8723.0,-9.24,5700000.0,4560000.0,760000.0,561356.0,-43736.0,-1.38,5657326.0,6356571.0,8506527.0,1288743.0,3450929.0,2905642.0,1955642.0,-2138524.0,-849782.0,-0.6431,-0.1862,0.0303,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,5.6,0.0,0.0,0.0,52.5,57.5,90,36.8,115
sale,3 Bedroom House,4750000,3,2,600 m²,8 Brumby,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116543320,,,"Brand New 3 & 4 Bedroom Homes for Sale at Wilde Paarde Estate, Paarl 
Presented by ...",,https://images.prop24.com/341773167/Ensure264x153,9500,114000,2.4,False,,17000.0,204000.0,rental_suburb,2202.0,2969.0,5938.0,0.0,1200,39981.0,0.0084,4.29,23.28,0.36,0.724,299856.0,50000,1321356.0,3800000.0,39223.0,-35891.0,-430697.0,-0.326,0.08,3.0313,444231.0,-90.65,7917.0,8723.0,-9.24,5700000.0,4560000.0,760000.0,561356.0,-43736.0,-1.38,5657326.0,6356571.0,8506527.0,1288743.0,3450929.0,2905642.0,1955642.0,-2138524.0,-849782.0,-0.6431,-0.1862,0.0303,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,5.6,0.0,0.0,0.0,52.5,57.5,90,36.8,116
sale,3 Bedroom House,4750000,3,2,600 m²,7 Brumby,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116568440,,,"Your Dream Home Awaits in Wilde Paarde Country Estate, Paarl South! 
Discover a new ...",,https://images.prop24.com/341773167/Ensure264x153,9500,114000,2.4,False,,17000.0,204000.0,rental_suburb,2202.0,2969.0,5938.0,0.0,1200,39981.0,0.0084,4.29,23.28,0.36,0.724,299856.0,50000,1321356.0,3800000.0,39223.0,-35891.0,-430697.0,-0.326,0.08,3.0313,444231.0,-90.65,7917.0,8723.0,-9.24,5700000.0,4560000.0,760000.0,561356.0,-43736.0,-1.38,5657326.0,6356571.0,8506527.0,1288743.0,3450929.0,2905642.0,1955642.0,-2138524.0,-849782.0,-0.6431,-0.1862,0.0303,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,5.6,0.0,0.0,0.0,52.5,57.5,90,36.8,117
sale,3 Bedroom House,4750000,3,2,600 m²,10 Brumby Street,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/114619668,,,"Welcome to your dream abode nestled in the tranquil embrace of Paarl South, Western ...",,https://images.prop24.com/336774855/Crop600x400,9500,114000,2.4,False,,17000.0,204000.0,rental_suburb,2202.0,2969.0,5938.0,0.0,1200,39981.0,0.0084,4.29,23.28,0.36,0.724,299856.0,50000,1321356.0,3800000.0,39223.0,-35891.0,-430697.0,-0.326,0.08,3.0313,444231.0,-90.65,7917.0,8723.0,-9.24,5700000.0,4560000.0,760000.0,561356.0,-43736.0,-1.38,5657326.0,6356571.0,8506527.0,1288743.0,3450929.0,2905642.0,1955642.0,-2138524.0,-849782.0,-0.6431,-0.1862,0.0303,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,5.6,0.0,0.0,0.0,52.5,57.5,90,36.8,118
sale,3 Bedroom House,4750000,3,2,600 m²,31876 Wilde Paarde,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/114924796,,,"Modern 3 bedroom family home - spacious, modern and practical

This move-in ready 3 ...",,https://images.prop24.com/310646377/Ensure264x153,9500,114000,2.4,False,,17000.0,204000.0,rental_suburb,2202.0,2969.0,5938.0,0.0,1200,39981.0,0.0084,4.29,23.28,0.36,0.724,299856.0,50000,1321356.0,3800000.0,39223.0,-35891.0,-430697.0,-0.326,0.08,3.0313,444231.0,-90.65,7917.0,8723.0,-9.24,5700000.0,4560000.0,760000.0,561356.0,-43736.0,-1.38,5657326.0,6356571.0,8506527.0,1288743.0,3450929.0,2905642.0,1955642.0,-2138524.0,-849782.0,-0.6431,-0.1862,0.0303,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,5.6,0.0,0.0,0.0,52.5,57.5,90,36.8,119
sale,3 Bedroom House,4750000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/115150723,,,"Discover your dream home in the heart of Paarl South, Western Cape, South Africa. This stunning 3 bedroom, 2 bathroom house is now ...",,https://images.prop24.com/341773167/Ensure264x153,9500,114000,2.4,False,,17000.0,204000.0,rental_suburb,2202.0,2969.0,5938.0,0.0,1200,39981.0,0.0084,4.29,23.28,0.36,0.724,299856.0,50000,1321356.0,3800000.0,39223.0,-35891.0,-430697.0,-0.326,0.08,3.0313,444231.0,-90.65,7917.0,8723.0,-9.24,5700000.0,4560000.0,760000.0,561356.0,-43736.0,-1.38,5657326.0,6356571.0,8506527.0,1288743.0,3450929.0,2905642.0,1955642.0,-2138524.0,-849782.0,-0.6431,-0.1862,0.0303,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,5.6,0.0,0.0,0.0,52.5,57.5,90,36.8,120
sale,3 Bedroom House,4750000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/114722928,,,"No transfer duty!
This stunning, brand-new home offers a haven for your family and a prime location in Paarl, with breathtaking views ...",,https://images.prop24.com/233852929/Ensure264x153,9500,114000,2.4,False,,17000.0,204000.0,rental_suburb,2202.0,2969.0,5938.0,0.0,1200,39981.0,0.0084,4.29,23.28,0.36,0.724,299856.0,50000,1321356.0,3800000.0,39223.0,-35891.0,-430697.0,-0.326,0.08,3.0313,444231.0,-90.65,7917.0,8723.0,-9.24,5700000.0,4560000.0,760000.0,561356.0,-43736.0,-1.38,5657326.0,6356571.0,8506527.0,1288743.0,3450929.0,2905642.0,1955642.0,-2138524.0,-849782.0,-0.6431,-0.1862,0.0303,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,5.6,0.0,0.0,0.0,52.5,57.5,90,36.8,121
sale,3 Bedroom House,4750000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/114685134,,,"Magnificent mountain views and privacy accompanies you in one of these spacious 3-bedroom, 2-bathroom homes. Choose a plot and plan ...",,https://images.prop24.com/233852929/Ensure264x153,9500,114000,2.4,False,,17000.0,204000.0,rental_suburb,2202.0,2969.0,5938.0,0.0,1200,39981.0,0.0084,4.29,23.28,0.36,0.724,299856.0,50000,1321356.0,3800000.0,39223.0,-35891.0,-430697.0,-0.326,0.08,3.0313,444231.0,-90.65,7917.0,8723.0,-9.24,5700000.0,4560000.0,760000.0,561356.0,-43736.0,-1.38,5657326.0,6356571.0,8506527.0,1288743.0,3450929.0,2905642.0,1955642.0,-2138524.0,-849782.0,-0.6431,-0.1862,0.0303,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,5.6,0.0,0.0,0.0,52.5,57.5,90,36.8,122
sale,3 Bedroom House,4750000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116574898,,,"Nestled in the heart of Paarl, Western Cape, this development offers the last of the 4 Type 2 units. This could be your opportunity to ...",,https://images.prop24.com/367633142/Crop600x400,9500,114000,2.4,False,,17000.0,204000.0,rental_suburb,2202.0,2969.0,5938.0,0.0,1200,39981.0,0.0084,4.29,23.28,0.36,0.724,299856.0,50000,1321356.0,3800000.0,39223.0,-35891.0,-430697.0,-0.326,0.08,3.0313,444231.0,-90.65,7917.0,8723.0,-9.24,5700000.0,4560000.0,760000.0,561356.0,-43736.0,-1.38,5657326.0,6356571.0,8506527.0,1288743.0,3450929.0,2905642.0,1955642.0,-2138524.0,-849782.0,-0.6431,-0.1862,0.0303,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,5.6,0.0,0.0,0.0,52.5,57.5,90,36.8,123
sale,3 Bedroom House,4990000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116954977,,,"If you want a secure property in a neat estate, finished in quality finishes, 4 airconditioners, roller blinds and engineered stone ...",,https://images.prop24.com/242461081/Ensure264x153,9500,114000,2.28,False,,17000.0,204000.0,rental_suburb,2322.0,3119.0,6238.0,0.0,1200,33139.0,0.0066,4.09,24.46,0.34,0.7576,326256.0,50000,1395756.0,3992000.0,41205.0,-38443.0,-461320.0,-0.3305,0.07,3.1814,368216.0,-92.62,8317.0,8723.0,-4.66,5988000.0,4790400.0,798400.0,597356.0,-46684.0,-1.41,5943170.0,6677746.0,8936330.0,1353858.0,3625292.0,3052453.0,2054453.0,-2295998.0,-942139.0,-0.675,-0.2013,0.0237,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,4.4,0.0,0.0,0.0,50.1,57.2,90,36.6,124
sale,3 Bedroom House,4990000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116958745,,,"This charming house in Paarl, Western Cape, offers a perfect blend of comfort and functionality. Step inside to discover a ...",,https://images.prop24.com/374552110/Crop600x400,9500,114000,2.28,False,,17000.0,204000.0,rental_suburb,2322.0,3119.0,6238.0,0.0,1200,33139.0,0.0066,4.09,24.46,0.34,0.7576,326256.0,50000,1395756.0,3992000.0,41205.0,-38443.0,-461320.0,-0.3305,0.07,3.1814,368216.0,-92.62,8317.0,8723.0,-4.66,5988000.0,4790400.0,798400.0,597356.0,-46684.0,-1.41,5943170.0,6677746.0,8936330.0,1353858.0,3625292.0,3052453.0,2054453.0,-2295998.0,-942139.0,-0.675,-0.2013,0.0237,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,4.4,0.0,0.0,0.0,50.1,57.2,90,36.6,125
sale,3 Bedroom House,4990000,3,2,600 m²,6 Brumby,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116559529,,,"Last remaining 3 bedroom homes for sale at Wilde Paarde Estate in Paarl. 

Experience ...",,https://images.prop24.com/341773167/Ensure264x153,9500,114000,2.28,False,,17000.0,204000.0,rental_suburb,2322.0,3119.0,6238.0,0.0,1200,33139.0,0.0066,4.09,24.46,0.34,0.7576,326256.0,50000,1395756.0,3992000.0,41205.0,-38443.0,-461320.0,-0.3305,0.07,3.1814,368216.0,-92.62,8317.0,8723.0,-4.66,5988000.0,4790400.0,798400.0,597356.0,-46684.0,-1.41,5943170.0,6677746.0,8936330.0,1353858.0,3625292.0,3052453.0,2054453.0,-2295998.0,-942139.0,-0.675,-0.2013,0.0237,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,4.4,0.0,0.0,0.0,50.1,57.2,90,36.6,126
sale,3 Bedroom House,4990000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116778432,,,"Lovely home with many extras!

This completed home is equipped with air-conditioning, 

an irrigation system, and 900mm kitchen ...",,https://images.prop24.com/251717957/Ensure264x153,9500,114000,2.28,False,,17000.0,204000.0,rental_suburb,2322.0,3119.0,6238.0,0.0,1200,33139.0,0.0066,4.09,24.46,0.34,0.7576,326256.0,50000,1395756.0,3992000.0,41205.0,-38443.0,-461320.0,-0.3305,0.07,3.1814,368216.0,-92.62,8317.0,8723.0,-4.66,5988000.0,4790400.0,798400.0,597356.0,-46684.0,-1.41,5943170.0,6677746.0,8936330.0,1353858.0,3625292.0,3052453.0,2054453.0,-2295998.0,-942139.0,-0.675,-0.2013,0.0237,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,4.4,0.0,0.0,0.0,50.1,57.2,90,36.6,127
sale,3 Bedroom House,4990000,3,2,600 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116786767,,,"Lovely home with many extras!

This completed home is equipped with air-conditioning, 

an irrigation system, and 900mm kitchen ...",,https://images.prop24.com/251717957/Ensure264x153,9500,114000,2.28,False,,17000.0,204000.0,rental_suburb,2322.0,3119.0,6238.0,0.0,1200,33139.0,0.0066,4.09,24.46,0.34,0.7576,326256.0,50000,1395756.0,3992000.0,41205.0,-38443.0,-461320.0,-0.3305,0.07,3.1814,368216.0,-92.62,8317.0,8723.0,-4.66,5988000.0,4790400.0,798400.0,597356.0,-46684.0,-1.41,5943170.0,6677746.0,8936330.0,1353858.0,3625292.0,3052453.0,2054453.0,-2295998.0,-942139.0,-0.675,-0.2013,0.0237,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,4.4,0.0,0.0,0.0,50.1,57.2,90,36.6,128
sale,3 Bedroom House,3150000,3,3,200 m²,Paarl East,Paarl East,Paarl,https://www.property24.com/for-sale/paarl-east/paarl/western-cape/16876/115513955,,,"ON SHOW - ONLY ON APPOINTMENT 
Exclusive mandate for an exclusive private estate
This Estate offers you the best security - 24-hour ...",,https://images.prop24.com/317418390/Ensure264x153,9500,114000,3.62,False,,7000.0,84000.0,rental_area_q1,1401.0,1969.0,3938.0,0.0,1200,-24810.0,-0.0079,2.67,37.5,0.22,1.2154,123856.0,50000,825356.0,2520000.0,26011.0,-28079.0,-336944.0,-0.4082,-0.08,4.9312,-275671.0,-108.75,15750.0,6383.0,146.75,3780000.0,3024000.0,504000.0,321356.0,-33281.0,-1.84,3751700.0,4215411.0,5641170.0,854640.0,2288511.0,1926899.0,1296899.0,-1704855.0,-850215.0,-1.0301,0.0,-0.0301,0,7,0.14,,0.5483,24.2,54.0,51.0,44.5,0,-5.3,0.0,0.0,0.0,68.5,61.1,100,36.6,129
sale,2 Bedroom Apartment,3995000,2,2,,"Suite 20, Zanddrift Lifestyle Estate",Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116932243,,,"New, to build, 36 luxury 2 and - 3 bedroomed large suites. Ony 4 suites per building ...",,https://images.prop24.com/332376227/Ensure264x153,9500,114000,2.85,False,,11925.0,143100.0,rental_suburb,1824.0,2497.0,4994.0,0.0,1200,5474.0,0.0014,3.58,27.92,0.3,0.8817,216806.0,50000,1087306.0,3196000.0,32989.0,-32533.0,-390390.0,-0.359,0.01,3.6481,60827.0,-98.48,,8723.0,,4794000.0,3835200.0,639200.0,448106.0,-39130.0,-1.57,4758109.0,5346211.0,7154437.0,1083901.0,2902413.0,2443798.0,1644798.0,-1955837.0,-871937.0,-0.8019,-0.2766,0.005,2,72,0.07,0.35,0.4308,20.8,62.0,51.0,47.4,0,0.9,0.0,0.0,0.0,60.1,58.8,80,36.5,130
sale,2 Bedroom Apartment,3995000,2,2,,"Suite 20, Zanddrift Lifestyle Estate",Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116854704,,,"New, to build, 36 luxury 2 and - 3 bedroomed large suites. Ony 4 suites per building ...",,https://images.prop24.com/332376227/Ensure264x153,9500,114000,2.85,False,,11925.0,143100.0,rental_suburb,1824.0,2497.0,4994.0,0.0,1200,5474.0,0.0014,3.58,27.92,0.3,0.8817,216806.0,50000,1087306.0,3196000.0,32989.0,-32533.0,-390390.0,-0.359,0.01,3.6481,60827.0,-98.48,,8723.0,,4794000.0,3835200.0,639200.0,448106.0,-39130.0,-1.57,4758109.0,5346211.0,7154437.0,1083901.0,2902413.0,2443798.0,1644798.0,-1955837.0,-871937.0,-0.8019,-0.2766,0.005,2,72,0.07,0.35,0.4308,20.8,62.0,51.0,47.4,0,0.9,0.0,0.0,0.0,60.1,58.8,80,36.5,131
sale,3 Bedroom House,5200000,3,2,610 m²,Paarl South,Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/117008271,,,"RARE OPPORTUNITY | WILDE PAARDE COUNTRY ESTATE – PAARL
Homes with this erf size (610m²) is rare in newer Paarl estates and rarely ...",,,9500,114000,2.19,False,,17000.0,204000.0,rental_suburb,2427.0,3250.0,6500.0,0.0,1200,27153.0,0.0052,3.92,25.49,0.33,0.7869,349356.0,50000,1460856.0,4160000.0,42939.0,-40676.0,-488115.0,-0.3341,0.05,3.3127,301704.0,-94.2,8525.0,8723.0,-2.27,6240000.0,4992000.0,832000.0,628856.0,-49264.0,-1.44,6193283.0,6958773.0,9312408.0,1410834.0,3777860.0,3180913.0,2140913.0,-2433787.0,-1022952.0,-0.7002,-0.2141,0.0186,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,3.5,0.0,0.0,0.0,48.0,57.0,90,36.4,132
sale,3 Bedroom Apartment,5295000,3,2,,"Suite 5, Zanddrift Lifestyle Estate, Paarl",Paarl South,Paarl,https://www.property24.com/for-sale/paarl-south/paarl/western-cape/8623/116853924,,,"New, to build, 36 luxury 2 and - 3 bedroomed large suites. Ony 4 suites per building ...",,https://images.prop24.com/332376227/Ensure264x153,9500,114000,2.15,False,,17000.0,204000.0,rental_suburb,2475.0,3309.0,6619.0,0.0,1200,24445.0,0.0046,3.85,25.96,0.32,0.8002,359806.0,50000,1490306.0,4236000.0,43724.0,-41686.0,-500237.0,-0.3357,0.05,3.3721,271614.0,-94.87,,8723.0,,6354000.0,5083200.0,847200.0,643106.0,-50431.0,-1.45,6306430.0,7085904.0,9482539.0,1436609.0,3846878.0,3239026.0,2180026.0,-2496120.0,-1059511.0,-0.7109,-0.2198,0.0164,1,72,0.07,0.0,0.4308,20.8,62.0,51.0,47.4,0,3.1,0.0,0.0,0.0,47.1,56.8,90,36.4,133
